timestamp,AirQualityIndex,CO_(μg/m³),NO_(μg/m³),NO2_(μg/m³),O3_(μg/m³),SO2_(μg/m³),PM2_5_(μg/m³),PM10_(μg/m³),NH3_(μg/m³)
2023-06-16 02:00:00+00:00,2,574.11,0.0,16.62,85.12,26.94,14.72,21.87,3.01
2023-06-16 03:00:00+00:00,2,640.87,0.0,21.42,73.67,31.47,15.71,23.7,3.67
2023-06-16 04:00:00+00:00,2,854.49,0.0,36.67,60.08,43.87,20.3,30.61,5.32
2023-06-16 05:00:00+00:00,2,1068.12,0.0,52.09,43.27,52.93,24.41,36.8,6.59
2023-06-16 06:00:00+00:00,3,1148.22,0.0,55.52,36.84,54.36,26.48,39.51,7.22
2023-06-16 07:00:00+00:00,3,1255.04,0.13,58.95,20.92,41.01,36.21,55.55,11.27
2023-06-16 08:00:00+00:00,3,1415.25,1.2,62.38,6.08,30.99,48.95,74.51,13.17
2023-06-16 09:00:00+00:00,4,1575.47,4.69,62.38,1.03,26.94,58.96,87.07,12.03
2023-06-16 10:00:00+00:00,4,1682.28,9.28,59.63,0.39,24.8,66.58,96.12,12.54
2023-06-16 11:00:00+00:00,4,1762.39,16.99,58.26,0.11,24.32,72.62,103.62,14.69
2023-06-16 12:00:00+00:00,5,2216.34,52.3,60.32,0.01,30.99,85.09,122.24,17.73
2023-06-16 13:00:00+00:00,5,3070.83,110.86,73.34,1.59,45.3,95.62,134.26,16.47
2023-06-16 14:00:00+00:00,5,3631.59,134.11,105.56,10.46,63.9,104.82,141.12,15.45
2023-06-16 15:00:00+00:00,5,3204.35,54.54,149.43,77.96,95.37,122.01,151.29,8.87
2023-06-16 16:00:00+00:00,5,1081.47,3.86,29.47,194.55,63.9,46.76,54.19,1.54
2023-06-16 17:00:00+00:00,5,821.11,0.99,9.34,226.02,44.82,40.73,45.26,1.38
2023-06-16 18:00:00+00:00,5,767.71,0.5,5.06,226.02,41.01,40.34,43.96,1.6
2023-06-16 19:00:00+00:00,5,687.6,0.47,4.58,217.44,35.29,35.92,38.85,1.55
2023-06-16 20:00:00+00:00,5,654.22,0.48,5.27,231.74,32.9,35.14,37.84,1.58
2023-06-16 21:00:00+00:00,5,620.84,0.5,6.34,248.91,30.28,33.04,35.72,1.74
2023-06-16 22:00:00+00:00,5,514.03,0.61,7.54,220.3,22.41,22.4,24.57,1.58
2023-06-16 23:00:00+00:00,5,487.33,0.7,9.77,191.69,20.5,16.36,18.62,1.65
2023-06-17 00:00:00+00:00,4,480.65,0.54,11.14,160.22,20.74,12.98,16.22,1.9
2023-06-17 01:00:00+00:00,3,500.68,0.2,14.74,118.73,21.93,11.16,15.84,2.66
2023-06-17 02:00:00+00:00,2,554.08,0.0,18.34,95.84,26.46,10.86,15.65,3.2
2023-06-17 03:00:00+00:00,2,567.44,0.0,20.91,85.12,29.33,10.2,14.2,3.45
2023-06-17 04:00:00+00:00,2,640.87,0.0,26.73,72.96,33.86,11.57,15.51,4.05
2023-06-17 05:00:00+00:00,2,654.22,0.0,28.1,64.37,35.29,12.66,16.51,3.8
2023-06-17 06:00:00+00:00,2,627.52,0.0,25.7,57.22,32.42,14.04,18.0,3.51
2023-06-17 07:00:00+00:00,2,647.54,0.0,25.7,45.42,26.7,16.76,22.47,3.61
2023-06-17 08:00:00+00:00,2,700.95,0.0,27.76,35.41,25.03,20.89,28.64,3.7
2023-06-17 09:00:00+00:00,2,787.73,0.01,30.5,28.61,25.99,24.86,34.05,3.8
2023-06-17 10:00:00+00:00,3,907.9,0.27,36.33,15.38,21.93,29.85,42.02,5.45
2023-06-17 11:00:00+00:00,3,1068.12,4.64,43.18,2.53,19.07,35.61,51.8,8.23
2023-06-17 12:00:00+00:00,3,1548.77,35.76,45.93,0.02,24.08,47.78,72.07,13.3
2023-06-17 13:00:00+00:00,4,2750.4,121.59,52.78,0.64,32.42,70.59,105.78,17.48
2023-06-17 14:00:00+00:00,5,4219.06,211.0,85.0,5.36,41.48,102.45,144.13,19.25
2023-06-17 15:00:00+00:00,5,5020.14,155.57,211.12,38.27,54.36,163.41,204.17,14.69
2023-06-17 16:00:00+00:00,3,680.92,3.8,16.28,111.58,27.89,16.67,20.22,1.92
2023-06-17 17:00:00+00:00,4,547.41,1.03,6.17,145.91,22.41,18.27,20.69,1.55
2023-06-17 18:00:00+00:00,4,580.79,0.5,3.9,178.81,25.75,25.0,27.37,1.69
2023-06-17 19:00:00+00:00,5,574.11,0.39,3.64,194.55,25.27,27.12,29.43,1.61
2023-06-17 20:00:00+00:00,5,540.73,0.41,4.11,191.69,24.08,24.98,27.24,1.52
2023-06-17 21:00:00+00:00,4,500.68,0.44,4.37,175.95,21.22,19.72,22.1,1.46
2023-06-17 22:00:00+00:00,4,440.6,0.53,4.71,144.48,15.97,13.56,15.92,1.3
2023-06-17 23:00:00+00:00,3,377.18,0.63,4.8,111.58,11.21,9.17,11.37,1.17
2023-06-18 00:00:00+00:00,2,337.12,0.47,4.46,91.55,8.11,8.01,9.98,1.12
2023-06-18 01:00:00+00:00,2,373.84,0.23,7.45,80.82,10.37,8.56,11.08,1.69
2023-06-18 02:00:00+00:00,2,413.89,0.0,9.85,72.24,13.95,8.26,11.34,1.99
2023-06-18 03:00:00+00:00,2,487.33,0.0,14.57,65.8,19.79,9.34,13.52,2.69
2023-06-18 04:00:00+00:00,2,700.95,0.0,31.87,48.64,28.37,14.02,21.51,4.94
2023-06-18 05:00:00+00:00,2,807.76,0.01,42.16,32.9,27.89,16.3,25.83,6.14
2023-06-18 06:00:00+00:00,2,774.38,0.01,39.07,30.04,24.56,16.11,25.77,6.46
2023-06-18 07:00:00+00:00,2,714.3,0.0,31.53,32.54,22.17,16.04,26.17,7.73
2023-06-18 08:00:00+00:00,2,707.63,0.01,28.45,30.76,21.7,16.78,27.38,8.11
2023-06-18 09:00:00+00:00,2,754.36,0.03,29.82,24.32,22.65,18.07,28.9,7.28
2023-06-18 10:00:00+00:00,2,834.47,0.15,33.59,16.81,24.8,19.77,31.06,7.47
2023-06-18 11:00:00+00:00,2,921.25,0.8,39.76,9.83,27.42,20.97,32.98,8.36
2023-06-18 12:00:00+00:00,3,1201.63,12.63,50.04,0.82,34.33,25.99,41.63,11.02
2023-06-18 13:00:00+00:00,3,1789.09,50.96,56.21,1.48,47.21,33.76,52.93,12.41
2023-06-18 14:00:00+00:00,3,2269.74,67.95,70.6,13.77,69.62,42.34,62.47,12.29
2023-06-18 15:00:00+00:00,4,2429.96,31.74,104.19,90.12,107.77,67.83,86.14,8.99
2023-06-18 16:00:00+00:00,4,821.11,3.49,20.05,145.91,45.3,22.64,27.14,2.53
2023-06-18 17:00:00+00:00,4,594.14,0.91,6.34,168.8,29.56,23.07,25.89,1.65
2023-06-18 18:00:00+00:00,5,600.81,0.49,3.9,185.97,30.04,29.72,32.32,1.6
2023-06-18 19:00:00+00:00,5,574.11,0.43,3.64,197.41,28.13,31.39,33.76,1.5
2023-06-18 20:00:00+00:00,5,527.38,0.46,4.07,211.72,24.56,28.96,31.09,1.39
2023-06-18 21:00:00+00:00,5,440.6,0.53,4.54,200.27,19.55,20.78,22.56,1.23
2023-06-18 22:00:00+00:00,4,363.83,0.67,5.1,167.37,13.95,12.61,14.08,1.04
2023-06-18 23:00:00+00:00,4,360.49,0.77,6.43,154.5,13.35,10.73,12.37,1.14
2023-06-19 00:00:00+00:00,4,393.87,0.6,7.88,151.63,15.74,11.44,13.74,1.46
2023-06-19 01:00:00+00:00,3,494.0,0.25,13.71,133.04,22.41,13.28,17.25,2.53
2023-06-19 02:00:00+00:00,3,580.79,0.0,19.88,103.0,29.56,13.39,18.39,3.42
2023-06-19 03:00:00+00:00,2,594.14,0.0,22.28,85.12,31.47,12.45,17.48,3.74
2023-06-19 04:00:00+00:00,2,687.6,0.0,31.87,62.23,34.81,14.37,20.67,4.88
2023-06-19 05:00:00+00:00,2,801.09,0.0,41.47,45.06,36.24,16.85,24.77,5.38
2023-06-19 06:00:00+00:00,2,854.49,0.0,42.84,39.34,37.67,18.86,28.18,5.57
2023-06-19 07:00:00+00:00,2,841.14,0.0,38.04,36.84,35.29,20.61,31.97,5.95
2023-06-19 08:00:00+00:00,2,867.84,0.01,36.67,29.33,32.9,22.96,36.14,6.46
2023-06-19 09:00:00+00:00,3,961.3,0.09,39.76,20.21,33.86,26.24,40.66,6.78
2023-06-19 10:00:00+00:00,3,1068.12,0.58,44.55,10.55,34.33,29.16,44.61,7.92
2023-06-19 11:00:00+00:00,3,1188.28,4.41,49.35,2.59,36.24,31.47,48.78,9.12
2023-06-19 12:00:00+00:00,3,1642.23,33.53,52.09,0.03,44.35,41.02,65.08,12.79
2023-06-19 13:00:00+00:00,4,2670.29,103.71,59.63,0.71,61.99,57.25,89.01,16.97
2023-06-19 14:00:00+00:00,4,3471.37,137.69,87.74,8.31,90.6,71.2,104.86,17.73
2023-06-19 15:00:00+00:00,5,3391.27,58.11,150.8,80.82,137.33,98.66,126.13,11.78
2023-06-19 16:00:00+00:00,4,1068.12,4.81,30.85,171.66,63.9,33.18,39.63,3.07
2023-06-19 17:00:00+00:00,5,774.38,1.29,10.45,211.72,43.39,33.12,37.24,2.31
2023-06-19 18:00:00+00:00,5,727.65,0.57,5.36,231.74,41.01,39.52,43.13,2.12
2023-06-19 19:00:00+00:00,5,620.84,0.49,4.54,226.02,33.86,35.11,38.08,1.8
2023-06-19 20:00:00+00:00,5,527.38,0.57,5.18,223.16,26.94,27.87,30.44,1.57
2023-06-19 21:00:00+00:00,5,433.92,0.69,5.74,197.41,19.79,18.45,20.65,1.41
2023-06-19 22:00:00+00:00,4,357.15,0.91,6.43,160.22,14.07,10.98,12.72,1.23
2023-06-19 23:00:00+00:00,4,353.81,1.02,7.88,144.48,13.59,9.13,10.94,1.3
2023-06-20 00:00:00+00:00,3,367.16,0.75,9.0,133.04,14.66,8.88,11.24,1.55
2023-06-20 01:00:00+00:00,3,400.54,0.25,11.48,115.87,17.4,9.48,12.8,2.15
2023-06-20 02:00:00+00:00,3,447.27,0.0,13.19,105.86,20.5,12.09,16.25,2.66
2023-06-20 03:00:00+00:00,2,467.3,0.0,13.02,98.71,21.22,13.69,18.29,2.79
2023-06-20 04:00:00+00:00,2,807.76,0.0,34.62,64.37,45.3,19.46,28.32,6.14
2023-06-20 05:00:00+00:00,2,1054.76,0.0,51.41,38.62,58.65,23.2,34.28,7.47
2023-06-20 06:00:00+00:00,2,1081.47,0.01,54.15,28.25,57.7,22.75,34.0,7.03
2023-06-20 07:00:00+00:00,2,974.66,0.01,47.3,26.11,48.16,20.44,31.44,6.4
2023-06-20 08:00:00+00:00,2,881.2,0.01,41.47,25.03,42.92,18.85,29.52,5.95
2023-06-20 09:00:00+00:00,2,841.14,0.04,38.73,21.46,42.44,18.15,28.26,5.7
2023-06-20 10:00:00+00:00,2,787.73,0.08,35.3,19.13,44.35,16.82,26.1,5.7
2023-06-20 11:00:00+00:00,2,767.71,0.16,35.3,17.52,51.98,15.87,24.84,5.51
2023-06-20 12:00:00+00:00,2,867.84,0.98,44.55,10.28,66.76,16.67,26.54,5.7
2023-06-20 13:00:00+00:00,2,907.9,4.86,45.93,10.28,75.34,16.19,25.25,5.07
2023-06-20 14:00:00+00:00,2,934.6,13.3,36.67,30.4,79.15,17.14,25.79,4.75
2023-06-20 15:00:00+00:00,3,894.55,10.28,33.59,74.39,81.06,22.12,30.34,3.86
2023-06-20 16:00:00+00:00,3,614.17,3.16,15.59,130.18,45.3,18.05,22.97,2.31
2023-06-20 17:00:00+00:00,5,614.17,1.15,8.31,191.69,40.53,25.74,29.87,1.87
2023-06-20 18:00:00+00:00,5,821.11,0.54,6.0,277.52,54.36,46.0,50.91,2.47
2023-06-20 19:00:00+00:00,5,774.38,0.46,5.31,288.96,46.73,46.36,50.73,2.44
2023-06-20 20:00:00+00:00,5,580.79,0.57,5.48,243.19,30.99,31.7,34.75,1.82
2023-06-20 21:00:00+00:00,5,433.92,0.71,5.74,191.69,21.22,19.06,21.29,1.38
2023-06-20 22:00:00+00:00,4,387.19,0.84,6.77,164.51,16.45,13.43,15.44,1.22
2023-06-20 23:00:00+00:00,4,377.18,0.78,8.74,144.48,15.14,11.13,13.25,1.35
2023-06-21 00:00:00+00:00,3,367.16,0.35,9.77,127.32,14.78,9.95,12.35,1.55
2023-06-21 01:00:00+00:00,3,397.21,0.05,11.48,115.87,17.17,10.77,13.88,2.09
2023-06-21 02:00:00+00:00,3,447.27,0.0,14.05,103.0,20.74,11.9,15.73,2.66
2023-06-21 03:00:00+00:00,2,460.62,0.0,15.77,87.98,22.17,11.93,15.89,2.94
2023-06-21 04:00:00+00:00,2,534.06,0.0,21.08,69.38,26.94,13.55,17.92,3.64
2023-06-21 05:00:00+00:00,2,567.44,0.0,22.62,60.8,30.52,13.87,18.02,3.32
2023-06-21 06:00:00+00:00,2,574.11,0.0,21.59,60.8,33.38,13.35,17.41,2.94
2023-06-21 07:00:00+00:00,2,647.54,0.0,25.7,52.93,38.15,14.17,19.33,3.55
2023-06-21 08:00:00+00:00,2,761.03,0.0,33.24,39.34,43.39,16.39,23.08,4.56
2023-06-21 09:00:00+00:00,2,867.84,0.01,39.07,27.89,46.73,18.83,26.6,5.26
2023-06-21 10:00:00+00:00,2,894.55,0.05,41.47,20.38,45.78,20.56,29.07,6.02
2023-06-21 11:00:00+00:00,2,921.25,0.27,44.55,14.31,47.68,22.2,31.23,6.46
2023-06-21 12:00:00+00:00,3,1094.82,3.46,54.84,3.76,60.08,26.28,36.9,7.41
2023-06-21 13:00:00+00:00,3,1295.09,13.63,52.09,11.8,77.25,31.66,41.47,6.08
2023-06-21 14:00:00+00:00,3,1455.31,20.79,50.72,40.05,83.92,38.51,48.8,5.64
2023-06-21 15:00:00+00:00,3,1441.96,10.62,45.24,111.58,74.39,47.35,57.17,3.61
2023-06-21 16:00:00+00:00,3,580.79,2.68,13.37,134.47,30.52,22.89,26.6,0.93
2023-06-21 17:00:00+00:00,5,647.54,1.29,9.0,185.97,36.24,34.53,37.81,0.99
2023-06-21 18:00:00+00:00,5,600.81,0.78,6.51,214.58,30.04,32.82,35.63,1.65
2023-06-21 19:00:00+00:00,3,347.14,0.86,5.1,138.76,12.76,11.74,13.38,1.08
2023-06-21 20:00:00+00:00,3,290.39,1.06,4.67,100.14,9.06,6.07,7.25,0.74
2023-06-21 21:00:00+00:00,2,280.38,1.03,4.58,92.98,7.87,5.17,6.24,0.68
2023-06-21 22:00:00+00:00,2,283.72,1.12,5.74,88.69,7.63,4.89,6.01,0.71
2023-06-21 23:00:00+00:00,2,297.07,1.15,7.45,85.83,8.46,5.06,6.3,0.88
2023-06-22 00:00:00+00:00,2,303.75,0.82,7.88,81.54,8.94,5.49,6.94,1.06
2023-06-22 01:00:00+00:00,2,313.76,0.28,9.0,75.82,10.25,6.27,8.0,1.33
2023-06-22 02:00:00+00:00,2,323.77,0.0,9.77,70.1,11.56,7.18,9.28,1.54
2023-06-22 03:00:00+00:00,2,333.79,0.0,10.28,65.09,12.64,8.4,10.88,1.68
2023-06-22 04:00:00+00:00,2,467.3,0.0,19.36,54.36,23.6,11.3,14.85,2.94
2023-06-22 05:00:00+00:00,2,527.38,0.0,22.96,50.78,28.85,12.82,16.4,2.85
2023-06-22 06:00:00+00:00,2,534.06,0.0,22.62,50.78,30.99,14.51,17.99,2.63
2023-06-22 07:00:00+00:00,2,574.11,0.0,24.68,45.78,33.38,15.91,20.16,3.2
2023-06-22 08:00:00+00:00,2,647.54,0.0,28.1,38.62,38.15,17.4,22.66,3.89
2023-06-22 09:00:00+00:00,2,741.0,0.0,31.87,33.26,45.3,19.82,25.76,4.31
2023-06-22 10:00:00+00:00,2,821.11,0.02,35.64,27.89,50.54,22.22,28.73,4.88
2023-06-22 11:00:00+00:00,2,934.6,0.11,42.84,20.21,57.7,24.62,31.92,5.45
2023-06-22 12:00:00+00:00,3,1228.33,4.58,61.01,4.25,72.48,29.71,39.51,7.35
2023-06-22 13:00:00+00:00,3,1789.09,30.4,71.97,2.21,97.27,37.79,50.37,10.51
2023-06-22 14:00:00+00:00,3,2162.93,45.15,79.51,19.85,123.98,44.35,57.43,11.91
2023-06-22 15:00:00+00:00,4,2109.53,27.05,90.48,78.68,127.79,56.85,68.71,8.99
2023-06-22 16:00:00+00:00,3,560.76,3.38,14.22,113.01,28.85,16.61,20.66,1.98
2023-06-22 17:00:00+00:00,4,580.79,1.41,9.0,171.66,30.99,25.15,29.14,2.06
2023-06-22 18:00:00+00:00,4,440.6,0.91,5.83,170.23,20.03,19.52,22.85,1.6
2023-06-22 19:00:00+00:00,3,320.43,0.94,5.14,130.18,12.04,11.38,13.81,1.03
2023-06-22 20:00:00+00:00,3,280.38,0.96,4.88,113.01,9.66,7.78,9.57,0.81
2023-06-22 21:00:00+00:00,3,263.69,0.91,4.71,104.43,7.99,6.69,8.2,0.73
2023-06-22 22:00:00+00:00,2,260.35,0.96,5.14,98.71,6.91,6.9,8.37,0.71
2023-06-22 23:00:00+00:00,2,267.03,1.03,5.91,94.41,6.91,7.6,9.14,0.79
2023-06-23 00:00:00+00:00,2,267.03,0.8,6.08,89.41,7.03,8.39,10.04,0.89
2023-06-23 01:00:00+00:00,2,297.07,0.32,9.0,80.11,9.54,9.09,11.01,1.28
2023-06-23 02:00:00+00:00,2,320.43,0.0,10.97,73.67,11.8,9.85,12.11,1.65
2023-06-23 03:00:00+00:00,2,333.79,0.0,11.31,71.53,12.87,11.55,14.19,1.8
2023-06-23 04:00:00+00:00,2,400.54,0.0,14.91,69.38,17.17,15.87,19.15,2.41
2023-06-23 05:00:00+00:00,2,403.88,0.0,14.74,67.95,17.17,17.17,20.47,2.12
2023-06-23 06:00:00+00:00,2,377.18,0.0,12.85,67.95,15.5,14.54,17.92,1.73
2023-06-23 07:00:00+00:00,2,410.56,0.0,14.74,63.66,19.31,13.22,17.18,2.12
2023-06-23 08:00:00+00:00,2,473.98,0.0,17.99,58.65,25.75,13.71,18.23,2.53
2023-06-23 09:00:00+00:00,2,540.73,0.0,20.39,53.64,31.47,14.66,19.48,2.88
2023-06-23 10:00:00+00:00,2,580.79,0.0,21.93,49.35,34.33,14.75,19.73,3.13
2023-06-23 11:00:00+00:00,2,600.81,0.0,24.33,45.42,35.76,14.09,19.28,3.23
2023-06-23 12:00:00+00:00,2,700.95,0.04,34.96,35.05,40.05,14.55,20.89,3.99
2023-06-23 13:00:00+00:00,2,881.2,3.49,50.04,21.46,47.21,15.57,22.78,4.94
2023-06-23 14:00:00+00:00,2,974.66,14.31,42.84,35.41,51.5,15.79,23.15,5.19
2023-06-23 15:00:00+00:00,2,894.55,13.19,36.67,65.09,49.59,16.8,23.68,4.31
2023-06-23 16:00:00+00:00,3,427.25,3.38,12.0,100.14,19.55,9.33,12.58,1.5
2023-06-23 17:00:00+00:00,3,420.57,1.82,8.57,135.9,18.84,12.25,15.08,1.52
2023-06-23 18:00:00+00:00,4,347.14,1.08,5.48,140.19,13.83,9.89,12.16,1.2
2023-06-23 19:00:00+00:00,3,287.06,0.94,4.41,128.75,9.89,6.28,7.95,0.87
2023-06-23 20:00:00+00:00,3,270.37,0.94,4.37,125.89,9.18,4.81,6.1,0.75
2023-06-23 21:00:00+00:00,3,260.35,0.94,4.5,120.16,8.23,4.05,5.17,0.7
2023-06-23 22:00:00+00:00,3,257.02,0.94,5.57,111.58,7.45,3.73,4.81,0.72
2023-06-23 23:00:00+00:00,3,267.03,0.96,6.68,104.43,7.45,4.06,5.23,0.83
2023-06-24 00:00:00+00:00,2,267.03,0.78,6.77,95.84,7.45,4.35,5.66,0.97
2023-06-24 01:00:00+00:00,2,283.72,0.32,8.57,86.55,9.06,4.63,6.15,1.25
2023-06-24 02:00:00+00:00,2,297.07,0.0,9.77,78.68,10.61,4.92,6.61,1.46
2023-06-24 03:00:00+00:00,2,300.41,0.0,9.42,75.82,10.73,5.27,7.05,1.47
2023-06-24 04:00:00+00:00,2,317.1,0.0,10.54,71.53,11.92,5.67,7.52,1.57
2023-06-24 05:00:00+00:00,2,313.76,0.0,10.37,66.52,11.68,5.56,7.29,1.39
2023-06-24 06:00:00+00:00,2,297.07,0.0,8.57,64.37,10.61,5.4,7.09,1.23
2023-06-24 07:00:00+00:00,1,340.46,0.0,10.97,57.22,14.66,6.49,8.97,1.76
2023-06-24 08:00:00+00:00,2,403.88,0.0,15.25,47.92,22.17,8.24,11.68,2.25
2023-06-24 09:00:00+00:00,2,447.27,0.0,19.02,41.48,30.99,9.85,13.74,2.25
2023-06-24 10:00:00+00:00,2,473.98,0.0,22.28,36.48,39.58,11.32,15.44,2.22
2023-06-24 11:00:00+00:00,2,507.35,0.02,26.39,32.54,47.68,12.4,16.71,2.22
2023-06-24 12:00:00+00:00,2,627.52,0.28,38.73,20.92,54.36,14.06,19.63,3.07
2023-06-24 13:00:00+00:00,2,834.47,7.49,51.41,9.48,63.9,16.09,22.75,3.99
2023-06-24 14:00:00+00:00,2,961.3,21.46,42.84,24.32,77.25,18.13,24.9,4.02
2023-06-24 15:00:00+00:00,2,907.9,18.1,37.7,51.5,77.25,19.92,25.88,3.01
2023-06-24 16:00:00+00:00,2,373.84,3.19,8.31,72.24,19.31,6.05,7.49,0.74
2023-06-24 17:00:00+00:00,2,347.14,1.55,5.4,95.84,13.47,6.32,7.45,0.81
2023-06-24 18:00:00+00:00,3,327.11,0.99,3.94,105.86,10.49,5.65,6.63,0.93
2023-06-24 19:00:00+00:00,2,293.73,0.78,3.81,94.41,8.23,3.48,4.21,0.83
2023-06-24 20:00:00+00:00,2,277.04,0.71,4.54,80.11,7.51,1.83,2.38,0.75
2023-06-24 21:00:00+00:00,2,263.69,0.58,4.63,71.53,6.56,1.23,1.67,0.7
2023-06-24 22:00:00+00:00,2,260.35,0.31,5.36,62.23,5.6,0.98,1.34,0.65
2023-06-24 23:00:00+00:00,1,270.37,0.23,6.43,54.36,5.66,0.96,1.34,0.71
2023-06-25 00:00:00+00:00,1,273.7,0.09,6.43,49.35,5.96,1.03,1.47,0.82
2023-06-25 01:00:00+00:00,1,317.1,0.05,8.91,40.05,9.3,1.49,2.17,1.16
2023-06-25 02:00:00+00:00,1,350.48,0.02,10.97,29.33,11.68,1.97,2.93,1.44
2023-06-25 03:00:00+00:00,1,360.49,0.07,11.31,21.82,11.92,2.36,3.59,1.52
2023-06-25 04:00:00+00:00,1,367.16,0.15,11.48,16.81,12.16,2.54,3.76,1.5
2023-06-25 05:00:00+00:00,1,350.48,0.14,10.37,15.38,11.32,2.04,2.88,1.25
2023-06-25 06:00:00+00:00,1,330.45,0.07,8.48,17.17,10.01,1.69,2.3,1.01
2023-06-25 07:00:00+00:00,1,307.08,0.04,6.51,20.38,8.34,1.54,2.02,0.76
2023-06-25 08:00:00+00:00,1,303.75,0.03,6.25,21.1,8.23,1.69,2.18,0.64
2023-06-25 09:00:00+00:00,1,303.75,0.04,6.25,20.56,8.58,1.89,2.41,0.58
2023-06-25 10:00:00+00:00,1,307.08,0.06,6.25,19.85,9.06,2.02,2.59,0.51
2023-06-25 11:00:00+00:00,1,317.1,0.09,7.28,18.78,10.37,2.33,2.97,0.46
2023-06-25 12:00:00+00:00,1,353.81,0.25,10.8,15.38,12.87,3.2,4.16,0.55
2023-06-25 13:00:00+00:00,1,407.22,1.12,15.42,10.82,15.26,4.4,5.64,0.69
2023-06-25 14:00:00+00:00,1,427.25,3.97,13.02,14.48,15.97,4.75,6.1,0.81
2023-06-25 15:00:00+00:00,1,423.91,4.58,10.02,26.46,15.74,4.58,5.9,0.89
2023-06-25 16:00:00+00:00,1,403.88,2.99,7.88,47.92,14.07,4.54,5.63,0.87
2023-06-25 17:00:00+00:00,2,433.92,1.77,7.37,86.55,15.97,6.96,8.06,1.19
2023-06-25 18:00:00+00:00,3,423.91,0.92,5.06,113.01,15.26,7.97,8.96,1.28
2023-06-25 19:00:00+00:00,2,360.49,0.77,3.81,94.41,11.32,4.88,5.59,0.98
2023-06-25 20:00:00+00:00,2,327.11,0.89,4.28,72.24,9.89,2.66,3.21,0.84
2023-06-25 21:00:00+00:00,1,310.42,0.92,5.23,56.51,9.06,1.54,2.02,0.8
2023-06-25 22:00:00+00:00,1,303.75,0.82,6.68,43.63,8.11,1.01,1.41,0.78
2023-06-25 23:00:00+00:00,1,310.42,0.72,8.23,36.48,8.11,0.99,1.41,0.85
2023-06-26 00:00:00+00:00,1,310.42,0.37,8.57,32.19,8.46,1.16,1.67,0.98
2023-06-26 01:00:00+00:00,1,323.77,0.1,9.51,26.82,10.01,1.54,2.18,1.17
2023-06-26 02:00:00+00:00,1,333.79,0.04,10.2,22.89,10.85,1.97,2.74,1.28
2023-06-26 03:00:00+00:00,1,323.77,0.03,9.68,23.96,10.37,2.36,3.19,1.19
2023-06-26 04:00:00+00:00,1,330.45,0.04,10.02,23.96,10.49,2.53,3.33,1.09
2023-06-26 05:00:00+00:00,1,320.43,0.05,9.42,20.92,10.01,1.92,2.5,0.91
2023-06-26 06:00:00+00:00,1,313.76,0.09,8.65,17.7,10.25,1.37,1.89,0.77
2023-06-26 07:00:00+00:00,1,320.43,0.13,9.0,15.2,11.56,1.24,1.85,0.77
2023-06-26 08:00:00+00:00,1,343.8,0.21,10.28,12.7,14.07,1.42,2.21,0.81
2023-06-26 09:00:00+00:00,1,373.84,0.33,11.82,10.19,16.93,1.81,2.83,0.84
2023-06-26 10:00:00+00:00,1,407.22,0.61,13.54,7.33,19.79,2.58,3.98,0.93
2023-06-26 11:00:00+00:00,2,460.62,1.56,16.28,3.8,24.32,4.26,6.34,1.04
2023-06-26 12:00:00+00:00,2,594.14,7.15,19.71,0.55,31.47,7.74,11.28,1.65
2023-06-26 13:00:00+00:00,2,801.09,19.89,21.42,0.26,41.48,11.66,16.72,2.34
2023-06-26 14:00:00+00:00,2,974.66,29.95,21.93,2.37,51.02,14.1,19.98,2.79
2023-06-26 15:00:00+00:00,2,1121.52,31.29,27.76,8.58,61.99,16.77,23.0,3.07
2023-06-26 16:00:00+00:00,2,974.66,13.75,33.93,20.56,53.41,14.97,19.03,2.22
2023-06-26 17:00:00+00:00,2,988.01,6.71,34.96,50.78,56.27,18.5,21.71,2.12
2023-06-26 18:00:00+00:00,2,1068.12,3.55,30.85,97.27,58.17,24.45,27.37,2.15
2023-06-26 19:00:00+00:00,3,894.55,2.07,19.02,117.3,45.3,22.6,24.95,1.65
2023-06-26 20:00:00+00:00,3,727.65,1.3,12.17,117.3,34.81,18.34,20.38,1.39
2023-06-26 21:00:00+00:00,3,607.49,1.03,9.25,110.15,27.42,13.25,15.05,1.36
2023-06-26 22:00:00+00:00,3,554.08,1.05,10.28,101.57,23.84,10.14,11.7,1.38
2023-06-26 23:00:00+00:00,2,587.46,1.05,15.08,92.98,25.99,9.5,11.09,1.65
2023-06-27 00:00:00+00:00,2,620.84,0.57,19.71,76.53,28.37,9.23,11.01,1.99
2023-06-27 01:00:00+00:00,2,747.68,0.29,30.16,57.94,38.15,11.5,14.47,3.29
2023-06-27 02:00:00+00:00,2,894.55,0.01,41.13,41.48,49.59,14.19,18.33,4.37
2023-06-27 03:00:00+00:00,2,947.95,0.01,45.24,32.9,51.02,15.44,20.41,4.62
2023-06-27 04:00:00+00:00,2,1001.36,0.04,49.35,25.75,52.45,16.46,21.89,4.56
2023-06-27 05:00:00+00:00,2,1068.12,0.07,52.09,19.85,56.74,16.3,21.17,4.24
2023-06-27 06:00:00+00:00,2,1134.87,0.1,54.84,15.2,60.08,17.07,21.65,3.93
2023-06-27 07:00:00+00:00,2,1161.58,0.22,53.47,10.91,58.65,18.01,22.77,3.29
2023-06-27 08:00:00+00:00,2,1161.58,0.72,52.78,5.5,57.7,19.65,24.89,2.85
